index,Year sold,Month sold,Street,Kind,Number of rooms,Floor,Squared meter,Price
3075,2020,6,חזון איש,דירה בבית קומות,3.0,3.0,90.11,1480000
3076,2020,6,הורוביץ,דירה בבית קומות,2.5,2.0,57.57,1370000
3077,2020,6,כצנלסון,דירה בבית קומות,2.0,3.0,41.91,1200000
3078,2020,6,אביעזר,דירה בבית קומות,3.0,4.0,70.05,1490000
3079,2020,6,טרכטנברג,דירה בבית קומות,5.0,5.0,105.0,1457000
3080,2020,6,עולי הגרדום,דירה בבית קומות,3.5,3.0,91.24,1630000
3081,2020,6,שניאור זלמן,דירה בבית קומות,5.0,1.0,106.0,1580000
3082,2020,6,האחים סמילצ'נסקי,דירה בבית קומות,5.0,3.0,122.16,2120000
3083,2020,6,הגיתית,דירה בבית קומות,4.0,5.0,92.0,1180000
3084,2020,6,"עגנון ש""י",דירה בבית קומות,3.0,4.0,42.6,1250000
3085,2020,6,שפטל אריה,דירה בבית קומות,4.0,2.0,86.55,1760000
3086,2020,6,הצופים,דירה בבית קומות,3.0,6.0,78.69,1736000
3087,2020,6,לילינבלום,דירה בבית קומות,4.0,1.0,75.0,1500000
3088,2020,6,יברבוים,דירה בבית קומות,4.0,2.0,96.7,1745000
3089,2020,6,אברמוביץ,דירה בבית קומות,4.0,2.0,75.7,795000
3090,2020,6,שרירא שמואל,דירה בבית קומות,4.0,2.0,75.15,1460000
3091,2020,6,"איתמר בן אב""י",קוטג' דו משפחתי,1.0,2.0,199.0,3526000
3092,2020,6,הקוקיה,דירה בבית קומות,4.0,3.0,104.0,2160000
3093,2020,6,דרור,דירה בבית קומות,4.0,3.0,81.58,670000
3094,2020,6,המיסדים,דירה בבית קומות,4.0,4.0,110.3,1650000
3095,2020,6,יהודה הלוי,דירה בבית קומות,4.0,6.0,113.11,1860000
3096,2020,6,עומר דבורה,דירת גן,4.0,0.0,98.25,2700000
3097,2020,6,קאליב,דירה בבית קומות,4.0,2.0,87.2,1345000
3098,2020,6,ראובן ובת שבע,דירה בבית קומות,5.0,5.0,99.82,1820000
3099,2020,6,ירושלים,דירה בבית קומות,3.0,2.0,58.1,1340000
3100,2020,6,תורה ועבודה,דירה בבית קומות,2.0,4.0,39.5,980000
3101,2020,6,וקסלר משה,דירה בבית קומות,2.0,3.0,44.61,1180000
3102,2020,6,המפוחית,דירה בבית קומות,4.0,4.0,87.2,1980000
3103,2020,6,החלמונית,דירה בבית קומות,4.0,9.0,130.0,2100000
3104,2020,6,ספינת השלושה,דירה בבית קומות,3.0,3.0,43.4,875000
3105,2020,6,האחים סמילצ'נסקי,דירה בבית קומות,3.0,2.0,82.6,1450000
3106,2020,6,חנקין,דירה בבית קומות,3.0,0.0,60.47,1490000
3107,2020,6,הקוקיה,דירה בבית קומות,4.0,12.0,105.0,500000
3108,2020,6,העסיס,דירה בבית קומות,4.0,5.0,102.1,2000000
3109,2020,6,"צ""ג בנות",דירה בבית קומות,3.0,4.0,62.59,1270000
3110,2020,6,"אח""י להב",דירה בבית קומות,4.0,6.0,98.21,2600000
3111,2020,6,הגיתית,דירה בבית קומות,3.0,1.0,67.0,1775000
3112,2020,6,גבעתי,דירה בבית קומות,4.0,3.0,84.7,1910000
3113,2020,6,מעונות ברכה,דירה בבית קומות,4.0,2.0,86.96,1800000
3114,2020,6,יהודה לייב,דירה בבית קומות,4.0,7.0,82.0,1645000
3115,2020,6,הורוביץ,דירה בבית קומות,4.0,1.0,85.47,1540000
3116,2020,6,"רמב""ם",דירה בבית קומות,4.0,4.0,82.16,1462000
3117,2020,6,גבעתי,דירה בבית קומות,4.0,7.0,99.2,1660000
3118,2020,6,"אח""י להב",דירה בבית קומות,4.0,16.0,97.61,2910000
3119,2020,6,אריאב חיים,דירה בבית קומות,3.0,3.0,39.6,1240000
3120,2020,6,ברנדיס,דירה בבית קומות,3.0,2.0,72.0,1349000
3121,2020,6,העסיס,דירה בבית קומות,4.0,4.0,88.6,1820000
3122,2020,6,פרסול נעמי,דירה בבית קומות,3.0,3.0,58.55,1295000
3123,2020,6,הנופר,דירה בבית קומות,4.0,7.0,80.8,1700000
3124,2020,6,תדהר דוד,דירה בבית קומות,2.0,2.0,35.2,895000
3125,2020,6,מבצע משה,דירה בבית קומות,3.0,1.0,87.0,1700000
3126,2020,6,שניאור זלמן,דירה בבית קומות,3.0,2.0,40.0,1110000
3127,2020,6,יהודה לייב,דירה בבית קומות,4.0,7.0,82.0,1599000
3128,2020,6,לוין מיכאל וחנה,דירה בבית קומות,4.0,3.0,81.3,1760000
3129,2020,6,הנרקיס,דירה בבית קומות,3.0,2.0,60.9,1300000
3130,2020,6,חיל הצנחנים,דירה בבית קומות,5.0,0.0,94.0,1910000
3131,2020,6,בלפור,דירה בבית קומות,3.0,4.0,89.0,1590000
3132,2020,6,הסחלב,דירה בבית קומות,4.0,13.0,97.0,2045000
3133,2020,6,הרב עוזיאל,דירה בבית קומות,3.5,2.0,70.05,1430000
3134,2020,6,הרב זינגר,דירה בבית קומות,2.0,1.0,47.8,1225000
3135,2020,6,אלקבץ,דירה בבית קומות,3.0,5.0,65.82,1780000
3136,2020,5,הרבי מלובביץ,דירה בבית קומות,3.0,2.0,65.45,1570000
3137,2020,5,וולפסון,דירה בבית קומות,2.0,1.0,49.1,1380000
3138,2020,5,פינס,דירה בבית קומות,3.0,3.0,63.73,1540000
3139,2020,5,חיל הרגלים,דירה בבית קומות,3.0,4.0,68.09,1360000
3140,2020,5,היצהר,דירה בבית קומות,4.0,7.0,99.2,1955000
3141,2020,5,השקד,דירה בבית קומות,5.0,3.0,120.0,2070000
3142,2020,5,וולפסון,דירה בבית קומות,4.0,2.0,87.34,1800000
3143,2020,5,הגיתית,דירה בבית קומות,4.0,2.0,92.0,1955000
3144,2020,5,החייל האלמוני,דירה בבית קומות,3.0,2.0,73.6,1460000
3145,2020,5,דוידזון,דירה בבית קומות,7.0,6.0,164.0,2420000
3146,2020,5,סופר יעקב,דירה בבית קומות,3.0,1.0,71.4,1575000
3147,2020,5,הנמל,דירה בבית קומות,7.0,2.0,168.0,3400000
3148,2020,5,אוסישקין,דירה בבית קומות,4.0,2.0,78.5,1660000
3149,2020,5,פינשטיין יונה צבי,דירה בבית קומות,4.0,3.0,74.66,1490000
3150,2020,5,הכובש,דירה בבית קומות,4.0,4.0,67.37,1270000
3151,2020,5,אברבנאל,דירה בבית קומות,4.0,4.0,88.04,1525000
3152,2020,5,ברניצקי נתן,דירה בבית קומות,3.0,1.0,71.54,1375000
3153,2020,5,התזמורת,דירה בבית קומות,4.0,7.0,91.94,2200000
3154,2020,5,ברניצקי נתן,דירה בבית קומות,3.0,4.0,80.7,1430000
3155,2020,5,הזמורה,דירה בבית קומות,4.0,1.0,80.0,2121000
3156,2020,5,שיבת ציון,דירה בבית קומות,5.0,6.0,117.64,2260000
3157,2020,5,רוטשילד,דירה בבית קומות,2.5,0.0,58.37,1500000
3158,2020,5,קרל נטר,דירה בבית קומות,4.0,1.0,83.29,1800000
3159,2020,5,הרצל,דירה בבית קומות,3.0,2.0,64.98,1430000
3160,2020,5,וולפסון,דירה בבית קומות,3.0,1.0,65.04,1550000
3161,2020,5,דרור,דירה בבית קומות,4.0,3.0,94.21,1630000
3162,2020,5,החלמונית,דירה בבית קומות,5.0,6.0,122.2,2445000
3163,2020,5,היצהר,דירה בבית קומות,5.0,5.0,96.0,2100000
3164,2020,5,החלמונית,דירה בבית קומות,3.5,2.0,94.9,1830000
3165,2020,5,תדהר דוד,דירה בבית קומות,2.0,1.0,36.0,1100000
3166,2020,5,תדהר דוד,דירה בבית קומות,2.5,4.0,35.2,1030000
3167,2020,5,וולפסון,דירה בבית קומות,4.0,1.0,84.48,1560000
3168,2020,5,המפוחית,דירה בבית קומות,4.0,5.0,82.8,1800000
3169,2020,5,ברנדיס,דירה בבית קומות,3.0,2.0,52.73,1249000
3170,2020,5,עין הקורא,דירה בבית קומות,3.0,5.0,66.58,1370000
3171,2020,5,גאולים,דירה בבית קומות,4.0,1.0,99.3,1740000
3172,2020,5,הפרג,דירה בבית קומות,3.0,8.0,66.0,1445000
3173,2020,5,החפץ חיים,דירה בבית קומות,4.0,4.0,84.0,1600000
3174,2020,5,רוטשילד,דירה בבית קומות,4.0,5.0,86.5,1480000
3175,2020,5,יהודה לייב,דירה בבית קומות,4.0,6.0,82.0,162000
3176,2020,5,הרב גורן,דירה בבית קומות,4.0,1.0,96.31,1970000
3177,2020,5,המלחים,דירה בבית קומות,5.0,9.0,119.73,2170000
3178,2020,5,חזון איש,דירה בבית קומות,3.5,4.0,75.85,1450000
3179,2020,5,מעגל השלום,דירה בבית קומות,4.0,9.0,94.0,2250000
3180,2020,5,רוטשילד,דירה בבית קומות,4.0,2.0,89.21,1500000
3181,2020,5,יהודה הלוי,דירה בבית קומות,4.0,3.0,66.87,1230000
3182,2020,5,יהודה לייב,דירה בבית קומות,4.0,6.0,80.0,1650000
3183,2020,5,אברבנאל,דירה בבית קומות,4.0,7.0,106.28,1500000
3184,2020,5,כהן יעקב,דירה בבית קומות,3.0,2.0,45.0,1200000
3185,2020,5,החליל,דירה בבית קומות,3.0,0.0,72.89,1845000
3186,2020,5,לובמן חביב,דירה בבית קומות,3.0,2.0,67.96,1300000
3187,2020,5,וולפסון,דירה בבית קומות,2.0,3.0,67.3,1220000
3188,2020,5,חיל האויר,דירה בבית קומות,4.0,12.0,96.25,2620000
3189,2020,5,בלבן אליעזר,דירה בבית קומות,4.0,7.0,94.6,1970000
3190,2020,5,קרן היסוד,דירה בבית קומות,3.5,2.0,69.07,1540000
3191,2020,5,אבשלום,דירה בבית קומות,4.0,4.0,82.93,1640000
3192,2020,5,עולי הגרדום,דירה בבית קומות,4.0,1.0,75.0,1400000
3193,2020,5,התקוה,דירה בבית קומות,3.5,1.0,66.22,1680000
3194,2020,5,הגאון מוילנה,דירה בבית קומות,4.0,4.0,87.06,1630000
3195,2020,5,הגלים,דירה בבית קומות,3.5,2.0,75.7,1685000
3196,2020,5,"ריב""ל",דירה בבית קומות,4.0,1.0,94.3,1700000
3197,2020,5,שניאור זלמן,דירה בבית קומות,3.0,1.0,58.0,1200000
3198,2020,5,שרירא שמואל,דירה בבית קומות,3.0,4.0,70.95,1265000
3199,2020,5,"אז""ר",דירה בבית קומות,3.0,2.0,73.5,1600000
3200,2020,5,ברניצקי נתן,דירה בבית קומות,4.0,5.0,85.0,1470000
3201,2020,5,הרב זינגר,דירה בבית קומות,2.0,1.0,48.0,1100000
3202,2020,5,הרצל,דירה בבית קומות,4.0,2.0,88.83,1500000
3203,2020,5,גרינבוים,דירה בבית קומות,2.0,1.0,66.87,900000
3204,2020,5,שרירא שמואל,דירה בבית קומות,4.0,4.0,80.24,1300000
3205,2020,5,מאירוביץ,דירה בבית קומות,3.0,4.0,75.55,1270000
3206,2020,5,חיל האויר,דירה בבית קומות,4.0,21.0,96.25,2760000
3207,2020,5,"אח""י להב",דירה בבית קומות,5.0,14.0,114.1,3150000
3208,2020,5,בן יהודה,דירה בבית קומות,4.0,1.0,85.21,1700000
3209,2020,5,"אח""י להב",דירה בבית קומות,4.0,12.0,97.61,2700000
3210,2020,5,דוד הראובני,דירה בבית קומות,4.0,1.0,81.91,1440000
3211,2020,5,דרור,דירה בבית קומות,2.0,3.0,60.5,560000
3212,2020,5,קפלנסקי,דירה בבית קומות,4.0,1.0,76.23,1640000
3213,2020,5,השריג,דירה בבית קומות,4.0,3.0,103.1,2000000
3214,2020,5,עין הקורא,דירה בבית קומות,3.0,1.0,67.27,1400000
3215,2020,5,בלקינד שמשון,דירה בבית קומות,4.0,1.0,76.12,1620000
3216,2020,5,יהודה הלוי,דירה בבית קומות,4.0,3.0,85.64,1390000
3217,2020,5,גיסין,דירה בבית קומות,3.0,1.0,65.08,1212000
3218,2020,5,שרירא שמואל,דירה בבית קומות,3.0,1.0,70.95,1230000
3219,2020,5,הקוקיה,דירה בבית קומות,4.0,3.0,105.0,2095000
3220,2020,5,גיסין,דירה בבית קומות,3.0,2.0,68.77,1460000
3221,2020,5,בשארי סעדיה ויוסף,דירה בבית קומות,4.0,6.0,102.83,2200000
3222,2020,5,הגליל,קוטג' דו משפחתי,5.0,1.0,217.0,6600000
3223,2020,5,התזמורת,דירה בבית קומות,3.0,8.0,69.38,1800000
3224,2020,5,שניאור זלמן,דירה בבית קומות,3.0,2.0,60.5,1290000
3225,2020,5,"האר""י",דירה בבית קומות,2.0,0.0,33.0,1125000
3226,2020,5,אנילביץ,דירה בבית קומות,3.0,1.0,64.0,1000000
3227,2020,5,הגדוד העברי,דירה בבית קומות,4.0,4.0,96.05,1630000
3228,2020,5,החליל,דירה בבית קומות,4.0,1.0,87.75,1880000
3229,2020,5,ירושלים,דירה בבית קומות,4.0,1.0,71.0,1400000
3230,2020,5,הסמדר,דירה בבית קומות,5.0,6.0,133.2,2550000
3231,2020,5,"שז""ר זלמן",דירה בבית קומות,3.0,2.0,76.47,1500000
3232,2020,5,לנדאו חיים,דירה בבית קומות,4.0,2.0,73.4,1360000
3233,2020,5,טיומקין,דירה בבית קומות,4.0,2.0,63.25,1600000
3234,2020,5,חיל הצנחנים,דירה בבית קומות,4.0,0.0,91.95,2190000
3235,2020,5,בית יהושע,דירה בבית קומות,4.0,0.0,98.0,2600000
3236,2020,5,חיל החימוש,דירה בבית קומות,4.0,2.0,99.07,2150000
3237,2020,5,תל חי,דירה בבית קומות,3.0,2.0,60.0,1370000
3238,2020,5,הכובש,דירה בבית קומות,3.5,5.0,79.0,1400000
3239,2020,5,בלפור,דירה בבית קומות,3.0,2.0,70.0,1570000
3240,2020,5,הגת,דירה בבית קומות,4.0,5.0,110.2,2110000
3241,2020,5,ירושלים,דירה בבית קומות,3.0,7.0,63.7,1400000
3242,2020,5,החפץ חיים,דירה בבית קומות,3.0,4.0,89.0,1510000
3243,2020,5,מעגל השלום,דירה בבית קומות,5.0,7.0,108.0,2900000
3244,2020,5,הגלים,דירה בבית קומות,5.0,4.0,113.2,2334000
3245,2020,5,פינברג יוסף,דירה בבית קומות,5.0,4.0,120.9,1950000
3246,2020,5,הגאון מוילנה,דירה בבית קומות,3.0,4.0,60.0,1475000
3247,2020,4,ירושלים,דירה בבית קומות,3.5,7.0,71.0,1370000
3248,2020,4,הכינור,דירה בבית קומות,3.0,2.0,66.02,1730000
3249,2020,4,שניאור זלמן,דירה בבית קומות,3.0,3.0,64.8,1335000
3250,2020,4,אלירז שלמה,דירה בבית קומות,5.0,6.0,139.0,2390000
3251,2020,4,הקוקיה,דירה בבית קומות,6.0,6.0,131.4,2224000
3252,2020,4,החלמונית,דירה בבית קומות,4.5,4.0,118.0,2040000
3253,2020,4,אייזנבנד,דירה בבית קומות,4.0,4.0,105.57,1500000
3254,2020,4,נורדאו,דירה בבית קומות,3.0,3.0,53.51,1210000
3255,2020,4,הירשפלד,דירה בבית קומות,4.0,2.0,79.44,1452000
3256,2020,4,חיל האויר,דירה בבית קומות,4.0,20.0,91.95,2400000
3257,2020,4,הזורעים,דירה בבית קומות,3.5,2.0,76.0,1650000
3258,2020,4,פרנק צבי,דירה בבית קומות,4.5,2.0,97.0,1650000
3259,2020,4,ויצברד,דירה בבית קומות,3.0,4.0,65.07,1235000
3260,2020,4,אבן גבירול,דירה בבית קומות,4.0,2.0,89.37,2020000
3261,2020,4,אבשלום,דירה בבית קומות,4.0,3.0,83.88,1620000
3262,2020,4,פופל מרדכי,דירה בבית קומות,4.0,6.0,97.2,1500000
3263,2020,4,הנחשול,דירה בבית קומות,3.0,8.0,75.02,232000
3264,2020,4,קאפח,דירה בבית קומות,3.0,1.0,65.0,1450000
3265,2020,4,ההדר,קוטג' דו משפחתי,3.0,1.0,84.0,3180000
3266,2020,4,דן,דירה בבית קומות,3.0,3.0,63.77,2100000
3267,2020,4,הרב זינגר,דירה בבית קומות,3.0,4.0,61.93,1450000
3268,2020,4,תורה ועבודה,דירה בבית קומות,3.0,2.0,39.5,793000
3269,2020,4,קאליב,דירה בבית קומות,3.0,2.0,68.9,1030000
3270,2020,4,הרצל,דירה בבית קומות,3.0,6.0,56.4,1380000
3271,2020,4,הנחשול,דירה בבית קומות,3.0,2.0,69.88,1800000
3272,2020,4,גולדה מאיר,דירה בבית קומות,3.0,2.0,100.31,2230000
3273,2020,3,לוין מיכאל וחנה,דירה בבית קומות,4.0,5.0,91.5,1700000
3274,2020,3,הצופים,דירה בבית קומות,4.0,7.0,95.86,2064000
3275,2020,3,אש שלום,דירה בבית קומות,2.0,2.0,35.0,1100000
3276,2020,3,העוגב,דירה בבית קומות,4.0,3.0,93.0,2130000
3277,2020,3,רמז,דירה בבית קומות,4.0,1.0,80.1,1610000
3278,2020,3,שמשון,דירה בבית קומות,2.0,1.0,66.0,1100000
3279,2020,3,יהודה הלוי,דירה בבית קומות,3.0,2.0,60.9,1220000
3280,2020,3,הנרקיס,דירה בבית קומות,4.0,6.0,83.2,1765000
3281,2020,3,רוטשילד,דירה בבית קומות,3.5,1.0,85.33,1400000
3282,2020,3,עולי הגרדום,דירה בבית קומות,3.5,4.0,70.27,1530000
3283,2020,3,הדגל העברי,דירה בבית קומות,5.0,7.0,115.0,3025000
3284,2020,3,התקוה,דירה בבית קומות,4.0,6.0,130.0,2600000
3285,2020,3,אריאב חיים,דירה בבית קומות,4.0,4.0,78.0,1470000
3286,2020,3,שפירא צבי הרמן,דירה בבית קומות,5.0,0.0,109.0,2550000
3287,2020,3,הרב נורוק,דירה בבית קומות,2.0,2.0,44.0,1700000
3288,2020,3,הרימון,דירה בבית קומות,3.0,2.0,80.54,1630000
3289,2020,3,קאליב,דירה בבית קומות,4.0,1.0,91.2,1300000
3290,2020,3,אלקבץ,דירה בבית קומות,5.0,1.0,109.92,2200000
3291,2020,3,הרב נריה,דירה בבית קומות,3.0,6.0,65.4,1066000
3292,2020,3,התזמורת,דירה בבית קומות,3.5,1.0,73.19,1800000
3293,2020,3,הרב מימון,דירה בבית קומות,4.0,11.0,97.56,2200000
3294,2020,3,ירושלים,דירה בבית קומות,4.0,4.0,95.14,1540000
3295,2020,3,המפוחית,דירה בבית קומות,3.0,1.0,78.4,1720000
3296,2020,3,בשארי סעדיה ויוסף,דירה בבית קומות,4.0,10.0,123.0,3452000
3297,2020,3,קפלנסקי,דירה בבית קומות,3.5,4.0,71.36,1530000
3298,2020,3,אברבנאל,דירה בבית קומות,5.0,4.0,122.84,1750000
3299,2020,3,המרגנית,דירה בבית קומות,3.0,3.0,65.0,1525000
3300,2020,3,תורה ועבודה,דירה בבית קומות,2.0,2.0,50.78,1170000
